date,site,visit,track_id,habitat_code,n1_traps,n1_pos,n1_ce,n1_miss,n2_traps,n2_pos,n2_ce,n2_miss,n3_traps,n3_pos,n3_ce,n3_miss,n4_traps,n4_pos,n4_ce,n4_miss,tot_traps,nights,n_catch,n_Mna,n_Rra,n_Mer,n_Pda,n_Pro,house_id,house_w_only_Mna,house_w_only_Rra,house_w_both,house_w_neither,Mna_per_trap,Rra_at_house,Mer_at_house,Pda_at_house,Pro_at_house,Rra_at_site,Mer_at_site,Pda_at_site,Pro_at_site,wet_season
2019-09-07,Bafodia,1,H41,H,3,4,0,0,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,3,0,0,0,0,Bafodia-1-H41,TRUE,FALSE,FALSE,FALSE,1,0,0,0,0,0,1,1,1,1
2019-09-07,Bafodia,1,H42,H,3,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,0,0,0,0,0,Bafodia-1-H42,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,1
2019-09-07,Bafodia,1,H43,H,3,2,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,0,0,0,0,Bafodia-1-H43,TRUE,FALSE,FALSE,FALSE,0.3333333333333333,0,0,0,0,0,1,1,1,1
2019-09-07,Bafodia,1,H44,H,3,3,0,0,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,3,0,0,0,0,Bafodia-1-H44,TRUE,FALSE,FALSE,FALSE,0.6,0,0,0,0,0,1,1,1,1
2019-09-07,Bafodia,1,H45,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-1-H45,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-09-07,Bafodia,1,H46,H,3,2,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,2,0,0,0,0,Bafodia-1-H46,TRUE,FALSE,FALSE,FALSE,0.3333333333333333,0,0,0,0,0,1,1,1,1
2019-09-07,Bafodia,1,H47,H,3,0,0,0,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,0,0,0,0,Bafodia-1-H47,TRUE,FALSE,FALSE,FALSE,0.3333333333333333,0,0,0,0,0,1,1,1,1
2019-09-07,Bafodia,1,H48,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-1-H48,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H1,H,3,3,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,3,0,0,0,0,Bafodia-2-H1,TRUE,FALSE,FALSE,FALSE,0.5,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H2,H,3,1,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-2-H2,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H3,H,3,1,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-2-H3,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H4,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-2-H4,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H5,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-2-H5,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H6,H,3,0,0,0,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,0,0,0,0,Bafodia-2-H6,TRUE,FALSE,FALSE,FALSE,0.3333333333333333,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H7,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-2-H7,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H8,H,3,0,0,0,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,0,0,0,0,Bafodia-2-H8,TRUE,FALSE,FALSE,FALSE,0.3333333333333333,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H9,H,3,1,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,1,0,0,0,0,Bafodia-2-H9,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H10,H,3,0,0,0,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,3,0,0,0,0,Bafodia-2-H10,TRUE,FALSE,FALSE,FALSE,0.5,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H11,H,3,2,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,3,0,0,0,0,Bafodia-2-H11,TRUE,FALSE,FALSE,FALSE,0.5,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H12,H,3,2,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,0,0,0,0,Bafodia-2-H12,TRUE,FALSE,FALSE,FALSE,0.3333333333333333,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H13,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-2-H13,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H14,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-2-H14,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H15,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-2-H15,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H16,H,3,1,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-2-H16,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H17,H,3,1,0,0,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,3,0,0,0,0,Bafodia-2-H17,TRUE,FALSE,FALSE,FALSE,0.5,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H18,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-2-H18,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H19,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-2-H19,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H20,H,3,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,0,0,0,0,0,Bafodia-2-H20,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H21,H,3,0,1,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,1,0,0,0,0,Bafodia-2-H21,TRUE,FALSE,FALSE,FALSE,0.2,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H22,H,3,2,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,0,0,0,0,Bafodia-2-H22,TRUE,FALSE,FALSE,FALSE,0.3333333333333333,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H23,H,3,1,0,0,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,3,0,0,0,0,Bafodia-2-H23,TRUE,FALSE,FALSE,FALSE,0.5,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H24,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-2-H24,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H25,H,3,2,0,0,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,5,5,0,0,0,0,Bafodia-2-H25,TRUE,FALSE,FALSE,FALSE,0.8333333333333334,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H26,H,3,1,0,0,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,3,0,0,0,0,Bafodia-2-H26,TRUE,FALSE,FALSE,FALSE,0.5,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H27,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-2-H27,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H28,H,3,0,0,0,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,0,0,0,0,Bafodia-2-H28,TRUE,FALSE,FALSE,FALSE,0.3333333333333333,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H29,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-2-H29,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H30,H,3,1,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-2-H30,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H31,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-2-H31,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H32,H,3,0,0,0,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,3,0,0,0,0,Bafodia-2-H32,TRUE,FALSE,FALSE,FALSE,0.5,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H33,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-2-H33,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H34,H,3,1,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,0,0,0,0,Bafodia-2-H34,TRUE,FALSE,FALSE,FALSE,0.3333333333333333,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H35,H,3,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,0,0,0,0,0,Bafodia-2-H35,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,1
2019-11-05,Bafodia,2,H36,H,3,0,1,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,0,0,0,0,0,Bafodia-2-H36,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,1
2020-01-08,Bafodia,3,H1,H,3,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,0,0,0,0,0,Bafodia-3-H1,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,0
2020-01-08,Bafodia,3,H2,H,3,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,0,0,0,0,0,Bafodia-3-H2,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,0
2020-01-08,Bafodia,3,H3,H,3,1,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-3-H3,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,0
2020-01-08,Bafodia,3,H4,H,3,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,0,0,0,0,0,Bafodia-3-H4,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,0
2020-01-08,Bafodia,3,H5,H,3,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,0,0,0,0,0,Bafodia-3-H5,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,0
2020-01-08,Bafodia,3,H6,H,3,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,0,0,0,0,0,Bafodia-3-H6,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,0
2020-01-08,Bafodia,3,H7,H,3,1,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-3-H7,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,0
2020-01-08,Bafodia,3,H8,H,3,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,0,0,0,0,0,Bafodia-3-H8,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,0
2020-01-08,Bafodia,3,H9,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-3-H9,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,0
2020-01-08,Bafodia,3,H10,H,3,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,0,0,0,0,0,Bafodia-3-H10,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,0
2020-01-08,Bafodia,3,H11,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-3-H11,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,0
2020-01-08,Bafodia,3,H12,H,3,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,0,0,0,0,0,Bafodia-3-H12,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,0
2020-01-08,Bafodia,3,H13,H,3,2,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,3,0,0,0,0,Bafodia-3-H13,TRUE,FALSE,FALSE,FALSE,0.5,0,0,0,0,0,1,1,1,0
2020-01-08,Bafodia,3,H14,H,3,1,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-3-H14,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,0
2020-01-08,Bafodia,3,H15,H,3,1,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-3-H15,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,0
2020-01-08,Bafodia,3,H16,H,3,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,0,0,0,0,0,Bafodia-3-H16,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,0
2020-01-08,Bafodia,3,H17,H,3,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,0,0,0,0,0,Bafodia-3-H17,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,0
2020-01-08,Bafodia,3,H18,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-3-H18,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,0
2020-01-08,Bafodia,3,H19,H,3,1,0,0,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,3,0,0,0,0,Bafodia-3-H19,TRUE,FALSE,FALSE,FALSE,0.5,0,0,0,0,0,1,1,1,0
2020-01-08,Bafodia,3,H20,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-3-H20,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H1,H,3,1,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-4-H1,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H2,H,3,1,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-4-H2,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H3,H,3,3,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,3,0,0,0,0,Bafodia-4-H3,TRUE,FALSE,FALSE,FALSE,0.5,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H4,H,3,2,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,0,0,0,0,Bafodia-4-H4,TRUE,FALSE,FALSE,FALSE,0.3333333333333333,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H5,H,3,2,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,0,0,0,0,Bafodia-4-H5,TRUE,FALSE,FALSE,FALSE,0.3333333333333333,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H6,H,3,1,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-4-H6,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H7,H,3,1,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-4-H7,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H8,H,3,2,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,0,0,0,0,Bafodia-4-H8,TRUE,FALSE,FALSE,FALSE,0.3333333333333333,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H9,H,3,1,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,0,0,0,0,Bafodia-4-H9,TRUE,FALSE,FALSE,FALSE,0.3333333333333333,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H10,H,3,1,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-4-H10,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H11,H,3,0,0,0,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,0,0,0,0,Bafodia-4-H11,TRUE,FALSE,FALSE,FALSE,0.3333333333333333,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H12,H,3,0,0,0,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,0,0,0,0,Bafodia-4-H12,TRUE,FALSE,FALSE,FALSE,0.3333333333333333,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H13,H,3,1,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-4-H13,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H14,H,3,1,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-4-H14,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H15,H,3,3,0,0,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,3,0,0,0,0,Bafodia-4-H15,TRUE,FALSE,FALSE,FALSE,0.6,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H16,H,3,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,Bafodia-4-H16,TRUE,FALSE,FALSE,FALSE,0.16666666666666666,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H17,H,3,2,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,0,0,0,0,Bafodia-4-H17,TRUE,FALSE,FALSE,FALSE,0.3333333333333333,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H18,H,3,0,1,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,1,0,0,0,0,Bafodia-4-H18,TRUE,FALSE,FALSE,FALSE,0.2,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H19,H,3,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,0,0,0,0,0,Bafodia-4-H19,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H20,H,3,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,0,0,0,0,0,Bafodia-4-H20,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H21,H,3,0,3,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,0,0,0,0,0,Bafodia-4-H21,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H22,H,3,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,0,0,0,0,0,Bafodia-4-H22,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H23,H,3,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,0,0,0,0,0,Bafodia-4-H23,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H24,H,3,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,0,0,0,0,0,Bafodia-4-H24,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,0
2020-03-02,Bafodia,4,H25,H,3,0,2,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,0,0,0,0,0,Bafodia-4-H25,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,1,1,1,0
